"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
1,9.73086252370542,9.83246313540043,0.102,6.096,-2,"adult_non_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.102,NA,NA,"3","1",1,1,41,82,1,"M",27,6.096,0,2.105,1
1,9.83246313540043,9.97320237425991,0.141,8.444,-2,"adult_non_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.141,"CP.0700.020.050.F","Home cleaning--xukujwxa","3","1",1,1,41,82,1,"M",27,8.444,0,17.915,1
1,9.97320237425991,10.1163261329633,0.143,8.587,-2,"adult_non_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.204,"PC.2000.080.099.F PC.2000.100.050.F","Hair treatment--cokwshab","3","1",1,0.824,41,82,1,"M",27,8.587,0,8.647,1
1,10.1163261329633,10.1773645696383,0.061,3.662,-2,"adult_non_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1747.2,NA,0.204,"PC.2000.080.099.F PC.2000.100.050.F","Hair treatment--cokwshab","3","1",1,0.824,41,82,1,"M",27,3.662,0,11.351,1
1,10.1773645696383,10.2434461488882,0.066,3.965,-2,"adult_non_work","PC.2700.040","PC.2700.040.099.F","shaving and hair removal , aftershave ","Personal","","I",3858.621,NA,0.066,NA,NA,"3","1",1,0.373,41,82,1,"M",27,3.965,0,1.604,1
1,10.2434461488882,10.639412855919,0.396,23.758,-2,"adult_non_work","CP.0200.010","CP.0200.010.099.F","bathroom , bathroom cleaner","Communal","","I",5302.796,NA,0.396,NA,NA,"3","1",1,0.272,41,82,1,"M",27,23.758,0,48.803,1
1,10.639412855919,13.1333333333333,2.494,149.635,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
1,13.1333333333333,13.8166666666667,0.683,41,5,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
1,13.8166666666667,13.8406254514718,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","4",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
1,13.8406254514718,13.8727859199221,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,41,82,1,"M",27,1.93,0,2.631,1
1,13.8727859199221,13.9000012701827,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,41,82,1,"M",27,1.633,0,1.409,1
1,13.9000012701827,13.9185654762105,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--gxngyglf","3","2",1,1.978,41,82,1,"M",27,1.114,0,1.102,1
1,13.9185654762105,14.3883387172462,0.47,28.186,-2,"adult_non_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.47,NA,NA,"3","2",1,1.269,41,82,1,"M",27,28.186,0,103.552,1
1,14.3883387172462,14.7654587125382,0.377,22.627,-2,"adult_non_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.377,NA,NA,"3","1",1,1,41,82,1,"M",27,22.627,0,0.051,1
1,14.7654587125382,15.7857587961951,1.02,61.218,-2,"adult_non_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.451,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.070.099.F","Laundry--hhqywqnf","3","1",1,1,41,82,1,"M",27,1.218,60,200.056,1
1,15.7857587961951,15.9745813330131,0.189,11.329,-2,"adult_non_work","CP.1200.060","CP.1200.060.052.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,1.451,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.070.099.F","Laundry--hhqywqnf","3","1",1,1,41,82,1,"M",27,1.329,10,210.895,1
1,15.9745813330131,16.2160996514182,0.242,14.491,-2,"adult_non_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,1.451,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.070.099.F","Laundry--hhqywqnf","3","1",1,1,41,82,1,"M",27,4.491,10,7.511,1
1,16.2160996514182,17.95,1.734,104.034,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
1,17.95,18.7166666666667,0.767,46,4,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
1,18.7166666666667,18.7406254514718,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","4",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
1,18.7406254514718,18.7727859199221,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,41,82,1,"M",27,1.93,0,2.631,1
1,18.7727859199221,18.8000012701827,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,41,82,1,"M",27,1.633,0,1.409,1
1,18.8000012701827,18.8303571508396,0.03,1.821,-2,"adult_non_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.03,NA,NA,"3","1",1,1,41,82,1,"M",27,1.821,0,5.891,1
1,18.8303571508396,18.8746735013605,0.044,2.659,-2,"adult_non_work","PC.1200.010","PC.1200.010.099.F","facial cleansing and moisturizing , face cleansing wipes","Personal","","I",1440,NA,0.044,NA,NA,"3","1",1,1,41,82,1,"M",27,2.659,0,4.878,1
1,18.8746735013605,18.9054033563264,0.031,1.844,-2,"adult_non_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.031,NA,NA,"3","1",1,1,41,82,1,"M",27,1.844,0,10.191,1
1,18.9054033563264,19.0040552246105,0.099,5.919,-2,"adult_non_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.564,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.010.099.F","Bathing--zbrodchq","3","1",1,1,41,82,1,"M",27,5.919,0,12.484,1
1,19.0040552246105,19.0349785178004,0.031,1.855,-2,"adult_non_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.564,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.010.099.F","Bathing--zbrodchq","3","1",1,1,41,82,1,"M",27,1.855,0,11.379,1
1,19.0349785178004,19.0701513098302,0.035,2.11,-2,"adult_non_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.564,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.010.099.F","Bathing--zbrodchq","3","1",1,1,41,82,1,"M",27,2.11,0,8.218,1
1,19.0701513098302,19.1163846598118,0.046,2.774,-2,"adult_non_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.564,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.010.099.F","Bathing--zbrodchq","3","1",1,1,41,82,1,"M",27,2.774,0,6.97,1
1,19.1163846598118,19.4691930257477,0.353,21.169,-2,"adult_non_work","PC.2800.010","PC.2800.010.099.F","specialized bath products , bath oil ","Personal","Bathing","I",1440,NA,0.564,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.010.099.F","Bathing--zbrodchq","3","1",1,1,41,82,1,"M",27,21.169,0,22.71,1
1,19.4691930257477,22.3,2.831,169.848,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
1,22.3,24,1.7,102,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
2,0,7.58333333333333,7.583,455,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
2,7.58333333333333,8.21666666666667,0.633,38,3,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
2,8.21666666666667,8.24062545147178,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
2,8.24062545147178,8.27278591992212,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
2,8.27278591992212,8.30000127018271,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
2,8.30000127018271,8.31856547621052,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--ojlyrutk","3","2",1,1.978,42,82,1,"M",27,1.114,0,1.102,1
2,8.31856547621052,8.3419606155137,0.023,1.404,-2,"adult_non_work","PC.0500.050","PC.0500.050.050.F","body hygiene , hand sanitizer","Personal","","I",960,NA,0.023,NA,NA,"3","2",1,1.5,42,82,1,"M",27,1.404,0,8.156,1
2,8.3419606155137,8.3603360828454,0.018,1.103,-2,"adult_non_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.018,NA,NA,"3","2",1,1.484,42,82,1,"M",27,1.103,0,0.885,1
2,8.3603360828454,8.50107532170488,0.141,8.444,-2,"adult_non_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.916,"CP.0700.020.050.F CP.1800.010.099.F","Home cleaning--dwdkjtnm","3","1",1,1,42,82,1,"M",27,8.444,0,17.915,1
2,8.50107532170488,9.2765176682883,0.775,46.527,-2,"adult_non_work","CP.1800.010","CP.1800.010.099.F","wood specific , wood polish","Communal","Home cleaning","I",1440,NA,0.916,"CP.0700.020.050.F CP.1800.010.099.F","Home cleaning--dwdkjtnm","3","1",1,1,42,82,1,"M",27,26.527,20,312.212,1
2,9.27651766828829,9.35274078969128,0.076,4.573,-2,"adult_non_work","EL.0300.060","EL.0300.060.099.F","computers and accessories/supplies , printer toner","Communal","","I",4891.157,NA,0.076,NA,NA,"3","1",1,0.294,41,82,1,"M",27,4.573,0,0.564,1
2,9.35274078969128,12.7666666666667,3.414,204.836,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
2,12.7666666666667,13.4833333333333,0.717,43,5,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
2,13.4833333333333,13.5072921181384,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
2,13.5072921181384,13.5394525865888,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
2,13.5394525865888,13.5666679368494,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
2,13.5666679368494,13.5852321428772,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--ojlyrutk","3","2",1,1.978,42,82,1,"M",27,1.114,0,1.102,1
2,13.5852321428772,13.6086272821804,0.023,1.404,-2,"adult_non_work","PC.0500.050","PC.0500.050.050.F","body hygiene , hand sanitizer","Personal","","I",960,NA,0.023,NA,NA,"3","2",1,1.5,42,82,1,"M",27,1.404,0,8.156,1
2,13.6086272821804,13.6270027495121,0.018,1.103,-2,"adult_non_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.018,NA,NA,"3","2",1,1.484,42,82,1,"M",27,1.103,0,0.885,1
2,13.6270027495121,14.0967759905478,0.47,28.186,-2,"adult_non_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.47,NA,NA,"2","1",1,1.269,42,82,1,"M",27,28.186,0,103.552,1
2,14.0967759905478,14.3141958570388,0.217,13.045,-2,"adult_non_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.217,NA,NA,"3","1",1,1,42,82,1,"M",27,13.045,0,17.835,1
2,14.3141958570388,14.6913158523307,0.377,22.627,-2,"adult_non_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.377,NA,NA,"3","1",1,1,42,82,1,"M",27,22.627,0,0.051,1
2,14.6913158523307,14.7216717329876,0.03,1.821,-2,"adult_non_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.03,NA,NA,"3","1",1,1,42,82,1,"M",27,1.821,0,5.891,1
2,14.7216717329876,14.7659880835085,0.044,2.659,-2,"adult_non_work","PC.1200.010","PC.1200.010.099.F","facial cleansing and moisturizing , face cleansing wipes","Personal","","I",1440,NA,0.044,NA,NA,"3","1",1,1,42,82,1,"M",27,2.659,0,4.878,1
2,14.7659880835085,14.7967179384744,0.031,1.844,-2,"adult_non_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.031,NA,NA,"3","1",1,1,42,82,1,"M",27,1.844,0,10.191,1
2,14.7967179384744,14.8983185501694,0.102,6.096,-2,"adult_non_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.102,NA,NA,"3","1",1,1,42,82,1,"M",27,6.096,0,2.105,1
2,14.8983185501694,14.9969704184536,0.099,5.919,-2,"adult_non_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--owolnjwf","3","1",1,1,42,82,1,"M",27,5.919,0,12.484,1
2,14.9969704184536,15.0278937116434,0.031,1.855,-2,"adult_non_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--owolnjwf","3","1",1,1,42,82,1,"M",27,1.855,0,11.379,1
2,15.0278937116434,15.0630665036732,0.035,2.11,-2,"adult_non_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--owolnjwf","3","1",1,1,42,82,1,"M",27,2.11,0,8.218,1
2,15.0630665036732,15.1092998536548,0.046,2.774,-2,"adult_non_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--owolnjwf","3","1",1,1,42,82,1,"M",27,2.774,0,6.97,1
2,15.1092998536548,16.1295999373118,1.02,61.218,-2,"adult_non_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--tjtbgaso","3","1",1,1,42,82,1,"M",27,1.218,60,200.056,1
2,16.1295999373118,16.3184224741298,0.189,11.329,-2,"adult_non_work","CP.1200.060","CP.1200.060.052.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--tjtbgaso","3","1",1,1,42,82,1,"M",27,1.329,10,210.895,1
2,16.3184224741298,16.5309979381124,0.213,12.755,-2,"adult_non_work","CP.1200.080","CP.1200.080.050.F","laundry and fabric treatment , laundry stain remover","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--tjtbgaso","3","1",1,1,42,82,1,"M",27,2.755,10,9.217,1
2,16.5309979381124,16.7725162565175,0.242,14.491,-2,"adult_non_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--tjtbgaso","3","1",1,1,42,82,1,"M",27,4.491,10,7.511,1
2,16.7725162565175,16.8310419588208,0.059,3.512,-2,"adult_non_work","CP.0700.010","CP.0700.010.099.F","general household cleaning , bleach","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--tjtbgaso","3","1",1,1,42,82,1,"M",27,3.512,0,43.181,1
2,16.8310419588208,19.4,2.569,154.137,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
2,19.4,20.3333333333333,0.933,56,4,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
2,20.3333333333333,20.3572921181384,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
2,20.3572921181384,20.3894525865888,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
2,20.3894525865888,20.4166679368494,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
2,20.4166679368494,20.5597916955528,0.143,8.587,-2,"adult_non_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.143,"PC.2000.080.099.F","Hair treatment--udunhdwp","2","1",1,0.824,42,82,1,"M",27,8.587,0,8.647,1
2,20.5597916955528,24,3.44,206.412,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
3,0,0.0333333333333323,0.033,2,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
3,0.0333333333333333,7.16666666666667,7.133,428,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
3,7.16666666666667,7.19062545147178,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"4","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
3,7.19062545147178,7.58333333333333,0.393,23.562,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
3,7.58333333333333,8.08333333333333,0.5,30,3,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
3,8.08333333333333,8.10729211813845,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"4","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
3,8.10729211813845,8.13945258658879,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
3,8.13945258658879,8.16666793684938,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
3,8.16666793684938,8.18523214287719,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--ujcswhsr","3","2",1,1.978,42,82,1,"M",27,1.114,0,1.102,1
3,8.18523214287719,8.21558802353406,0.03,1.821,-2,"adult_non_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.03,NA,NA,"4","1",1,1,42,82,1,"M",27,1.821,0,5.891,1
3,8.21558802353406,8.24631787849991,0.031,1.844,-2,"adult_non_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.031,NA,NA,"4","1",1,1,42,82,1,"M",27,1.844,0,10.191,1
3,8.24631787849991,8.34496974678407,0.099,5.919,-2,"adult_non_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--hwmehivn","4","1",1,1,42,82,1,"M",27,5.919,0,12.484,1
3,8.34496974678407,8.37589303997392,0.031,1.855,-2,"adult_non_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--hwmehivn","4","1",1,1,42,82,1,"M",27,1.855,0,11.379,1
3,8.37589303997392,8.41106583200372,0.035,2.11,-2,"adult_non_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--hwmehivn","4","1",1,1,42,82,1,"M",27,2.11,0,8.218,1
