"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
1,7.06666666666667,7.10271806030798,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
1,7.10271806030798,7.13876945394929,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
1,7.13876945394929,7.16903893210819,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,41,50,1,"M",27,1.816,0,1.576,1
1,7.16903893210819,7.2,0.031,1.858,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,7.2,7.65,0.45,27,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,7.65,8.4,0.75,45,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,8.4,11.9,3.5,210,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,11.9,12.3,0.4,24,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,12.3,17.5,5.2,312,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,17.5,18.0833333333333,0.583,35,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,18.0833333333333,18.1193847269746,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
1,18.1193847269746,18.155436120616,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
1,18.155436120616,18.1857055987749,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,41,50,1,"M",27,1.816,0,1.576,1
1,18.1857055987749,18.2076438025371,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--tkcisttk","3","2",1,1.978,41,50,1,"M",27,1.316,0,0.424,1
1,18.2076438025371,18.2330913160415,0.025,1.527,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--tkcisttk","3","2",1,1.978,41,50,1,"M",27,1.527,0,15.133,1
1,18.2330913160415,18.2535081345063,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"3","2",1,1.484,41,50,1,"M",27,1.225,0,1.443,1
1,18.2535081345063,18.6858527750278,0.432,25.941,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.432,NA,NA,"3","1",1,1,41,50,1,"M",27,25.941,0,0.018,1
1,18.6858527750278,18.7371572635761,0.051,3.078,-2,"adult_work","CP.0400.030","CP.0400.030.099.F","dishwasher and dishes , automatic dishwashing detergent","Communal","Dishwashing","I",1440,NA,0.051,"CP.0400.030.099.F","Dishwashing--rjedlnlt","3","1",1,1,41,50,1,"M",27,3.078,0,219.435,1
1,18.7371572635761,18.8359386007077,0.099,5.927,-2,"adult_work","PC.2000.160","PC.2000.160.057.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.336,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.090.050.F","Hair treatment--bjxrfnzg","3","1",1,1,41,50,1,"M",27,5.927,0,5.079,1
1,18.8359386007077,18.9644019869439,0.128,7.708,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.336,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.090.050.F","Hair treatment--bjxrfnzg","3","1",1,1,41,50,1,"M",27,7.708,0,8.322,1
1,18.9644019869439,19.0732698895743,0.109,6.532,-2,"adult_work","PC.2000.090","PC.2000.090.050.F","hair styling and care , hair conditioner","Personal","Hair treatment","I",1440,NA,0.336,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.090.050.F","Hair treatment--bjxrfnzg","3","1",1,1,41,50,1,"M",27,6.532,0,10.942,1
1,19.0732698895743,19.1321205412441,0.059,3.531,-2,"adult_work","PC.2900.010","PC.2900.010.011.F","sunscreen , sunscreen ","Personal","","I",6903.351,NA,0.059,NA,NA,"3","1",1,0.209,41,50,1,"M",27,3.531,0,6.562,1
1,19.1321205412441,19.4333333333333,0.301,18.073,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,19.4333333333333,20.3166666666667,0.883,53,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,20.3166666666667,20.352718060308,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
1,20.352718060308,20.3887694539493,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
1,20.3887694539493,20.4190389321082,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,41,50,1,"M",27,1.816,0,1.576,1
1,20.4190389321082,20.4409771358704,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--tkcisttk","3","2",1,1.978,41,50,1,"M",27,1.316,0,0.424,1
1,20.4409771358704,20.4664246493749,0.025,1.527,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--tkcisttk","3","2",1,1.978,41,50,1,"M",27,1.527,0,15.133,1
1,20.4664246493749,20.4868414678396,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"3","2",1,1.484,41,50,1,"M",27,1.225,0,1.443,1
1,20.4868414678396,20.9803325863403,0.493,29.609,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.493,NA,NA,"3","1",1,1.269,41,50,1,"M",27,29.609,0,94.157,1
1,20.9803325863403,21.0000750713314,0.02,1.185,-2,"adult_work","CP.0100.010","CP.0100.010.052.F","air freshener , air freshener","Communal","","I",1440,NA,0.02,NA,NA,"3","1",1,1,41,50,1,"M",27,1.185,0,3.632,1
1,21.0000750713314,21.3152592269943,0.315,18.911,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.315,NA,NA,"3","1",1,1,41,50,1,"M",27,18.911,0,24.557,1
1,21.3152592269943,21.8434917021429,0.528,31.694,-2,"adult_work","AC.0500.050","AC.0500.050.099.F","general arts and crafts supplies , craft kit","Personal","","I",1440,NA,0.528,NA,NA,"3","1",1,1,41,50,1,"M",27,31.694,0,0.008,1
1,21.8434917021429,21.8866101116772,0.043,2.587,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.043,NA,NA,"3","1",1,1,41,50,1,"M",27,2.587,0,2.407,1
1,21.8866101116772,21.9199623204514,0.033,2.001,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.033,NA,NA,"3","1",1,1,41,50,1,"M",27,2.001,0,8.67,1
1,21.9199623204514,21.9584279333188,0.038,2.308,-2,"adult_work","PC.1700.010","PC.1700.010.050.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.038,NA,NA,"3","1",1,1,41,50,1,"M",27,2.308,0,16.96,1
1,21.9584279333188,22.0220245764797,0.064,3.816,-2,"adult_work","PC.2700.070","PC.2700.070.051.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.064,NA,NA,"3","1",1,1,41,50,1,"M",27,3.816,0,1.608,1
1,22.0220245764797,22.0872608244247,0.065,3.914,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--eamxpups","3","1",1,1,41,50,1,"M",27,3.914,0,10.135,1
1,22.0872608244247,22.1186459190691,0.031,1.883,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--eamxpups","3","1",1,1,41,50,1,"M",27,1.883,0,25.378,1
1,22.1186459190691,22.1568053428012,0.038,2.29,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--eamxpups","3","1",1,1,41,50,1,"M",27,2.29,0,13.765,1
1,22.1568053428012,22.4732345380401,0.316,18.986,-2,"adult_work","PC.2800.020","PC.2800.020.099.F","specialized bath products , bath salts ","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--eamxpups","3","1",1,1,41,50,1,"M",27,18.986,0,19.257,1
1,22.4732345380402,22.5059068356749,0.033,1.96,-2,"adult_work","PC.1200.020","PC.1200.020.050.F","facial cleansing and moisturizing , face cream/moisturizer","Personal","Skin Makeup","I",2880,NA,0.033,"PC.1200.020.050.F","Skin Makeup--gxdphngq","3","1",1,0.5,41,50,1,"M",27,1.96,0,4.012,1
1,22.5059068356749,22.8137643275545,0.308,18.471,-2,"adult_work","CP.0200.010","CP.0200.010.050.F","bathroom , bathroom cleaner","Communal","","I",5595.935,NA,0.308,NA,NA,"3","1",1,0.257,41,50,1,"M",27,18.471,0,47.742,1
1,22.8137643275545,22.9166666666667,0.103,6.174,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
1,22.9166666666667,24,1.083,65,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,0,6.96666666666667,6.967,418,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,6.96666666666667,7.00271806030798,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"4","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
2,7.00271806030798,7.25,0.247,14.837,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,7.25,7.58333333333333,0.333,20,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,7.58333333333333,7.61938472697465,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"4","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
2,7.61938472697465,7.64965420513354,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"4","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
2,7.64965420513354,7.93333333333333,0.284,17.021,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,7.93333333333333,8.78333333333333,0.85,51,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,8.78333333333333,12.0166666666667,3.233,194,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,12.0166666666667,12.35,0.333,20,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,12.35,16.95,4.6,276,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,16.95,17.4,0.45,27,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,17.4,17.4360513936413,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"4","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
2,17.4360513936413,17.4663208718002,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"4","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
2,17.4663208718002,17.4882590755624,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.022,"PC.0900.070.051.F","Teeth care--xxgdrqrz","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
2,17.4882590755624,17.5086758940272,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"2","2",1,1.484,42,50,1,"M",27,1.225,0,1.443,1
2,17.5086758940272,17.5517943035615,0.043,2.587,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.043,NA,NA,"4","1",1,1,42,50,1,"M",27,2.587,0,2.407,1
2,17.5517943035615,17.5902599164288,0.038,2.308,-2,"adult_work","PC.1700.010","PC.1700.010.050.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.038,NA,NA,"4","1",1,1,42,50,1,"M",27,2.308,0,16.96,1
2,17.5902599164288,17.6554961643738,0.065,3.914,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--jirqtwjg","4","1",1,1,42,50,1,"M",27,3.914,0,10.135,1
2,17.6554961643738,17.6868812590182,0.031,1.883,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--jirqtwjg","4","1",1,1,42,50,1,"M",27,1.883,0,25.378,1
2,17.6868812590182,17.7250406827503,0.038,2.29,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--jirqtwjg","4","1",1,1,42,50,1,"M",27,2.29,0,13.765,1
2,17.7250406827503,17.9437683162053,0.219,13.124,-2,"adult_work","CP.1200.060","CP.1200.060.052.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.449,"CP.1200.060.052.F CP.1200.070.099.F","Laundry--qugppihx","4","1",1,1,41,50,1,"M",27,3.124,10,204.557,1
2,17.9437683162053,18.1735453512725,0.23,13.787,-2,"adult_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,0.449,"CP.1200.060.052.F CP.1200.070.099.F","Laundry--qugppihx","4","1",1,1,41,50,1,"M",27,3.787,10,5.599,1
2,18.1735453512725,18.9833333333333,0.81,48.587,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,18.9833333333333,19.5833333333333,0.6,36,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,19.5833333333333,19.6193847269746,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"4","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
2,19.6193847269746,19.6496542051335,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"4","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
2,19.6496542051335,19.6715924088958,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.022,"PC.0900.070.051.F","Teeth care--xxgdrqrz","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
2,19.6715924088958,19.6920092273605,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"2","2",1,1.484,42,50,1,"M",27,1.225,0,1.443,1
2,19.6920092273605,20.1855003458612,0.493,29.609,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.493,NA,NA,"2","1",1,1.269,42,50,1,"M",27,29.609,0,94.157,1
2,20.1855003458612,20.2052428308523,0.02,1.185,-2,"adult_work","CP.0100.010","CP.0100.010.052.F","air freshener , air freshener","Communal","","I",1440,NA,0.02,NA,NA,"4","1",1,1,42,50,1,"M",27,1.185,0,3.632,1
2,20.2052428308523,20.5204269865152,0.315,18.911,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.315,NA,NA,"2","1",1,1,42,50,1,"M",27,18.911,0,24.557,1
2,20.5204269865152,21.0486594616638,0.528,31.694,-2,"adult_work","AC.0500.050","AC.0500.050.099.F","general arts and crafts supplies , craft kit","Personal","","I",1440,NA,0.528,NA,NA,"2","1",1,1,42,50,1,"M",27,31.694,0,0.008,1
2,21.0486594616638,21.4810041021853,0.432,25.941,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.432,NA,NA,"2","1",1,1,42,50,1,"M",27,25.941,0,0.018,1
2,21.4810041021853,21.5143563109596,0.033,2.001,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.033,NA,NA,"4","1",1,1,42,50,1,"M",27,2.001,0,8.67,1
2,21.5143563109596,21.5779529541205,0.064,3.816,-2,"adult_work","PC.2700.070","PC.2700.070.051.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.064,NA,NA,"4","1",1,1,42,50,1,"M",27,3.816,0,1.608,1
2,21.5779529541205,21.6292574426688,0.051,3.078,-2,"adult_work","CP.0400.030","CP.0400.030.099.F","dishwasher and dishes , automatic dishwashing detergent","Communal","Dishwashing","I",1440,NA,0.051,"CP.0400.030.099.F","Dishwashing--kznqgfyw","4","1",1,1,42,50,1,"M",27,3.078,0,219.435,1
2,21.6292574426688,21.7280387798005,0.099,5.927,-2,"adult_work","PC.2000.160","PC.2000.160.057.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.328,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.100.050.F","Hair treatment--xgefbtby","2","1",1,1,42,50,1,"M",27,5.927,0,5.079,1
2,21.7280387798005,21.8565021660366,0.128,7.708,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.328,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.100.050.F","Hair treatment--xgefbtby","2","1",1,1,42,50,1,"M",27,7.708,0,8.322,1
2,21.8565021660366,21.957018875115,0.101,6.031,-2,"adult_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1440,NA,0.328,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.100.050.F","Hair treatment--xgefbtby","2","1",1,1,42,50,1,"M",27,6.031,0,16.168,1
2,21.957018875115,22.0228313569916,0.066,3.949,-2,"adult_work","PE.0300.030","PE.0300.030.099.F","insect repellent , insect repellent - skin ","Personal","","O",10715.418,NA,0.066,NA,NA,"4","1",1,0.134,41,50,1,"M",27,3.949,0,0.581,1
2,22.0228313569916,22.9333333333333,0.911,54.63,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
2,22.9333333333333,24,1.067,64,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,0,6.78333333333333,6.783,407,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,6.78333333333333,7.38333333333333,0.6,36,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,7.38333333333333,7.41938472697465,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
3,7.41938472697465,7.45543612061596,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
3,7.45543612061596,7.48570559877486,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
3,7.48570559877486,7.73333333333333,0.248,14.858,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,7.73333333333333,8.65,0.917,55,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,8.65,11.9166666666667,3.267,196,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,11.9166666666667,12.2833333333333,0.367,22,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,12.2833333333333,17.1333333333333,4.85,291,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,17.1333333333333,17.7666666666667,0.633,38,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,17.7666666666667,17.802718060308,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
3,17.802718060308,17.8329875384669,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
3,17.8329875384669,17.8549257422291,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--dmhlzmqw","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
3,17.8549257422291,17.8803732557335,0.025,1.527,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--dmhlzmqw","2","2",1,1.978,42,50,1,"M",27,1.527,0,15.133,1
3,17.8803732557335,17.9007900741983,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"2","2",1,1.484,42,50,1,"M",27,1.225,0,1.443,1
3,17.9007900741983,17.9269212753547,0.026,1.568,-2,"adult_work","CP.0800.010","CP.0800.010.099.F","hand cleaner , hand cleaner","Personal","","I",12379.41,NA,0.026,NA,NA,"3","1",1,0.116,41,50,1,"M",27,1.568,0,15.893,1
3,17.9269212753547,18.95,1.023,61.385,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,18.95,19.7333333333333,0.783,47,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
3,19.7333333333333,19.7693847269746,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
