"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
112,8.20367370566423,8.25919021927595,0.056,3.331,-2,"adult_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.548,"CP.0700.020.050.F CP.0300.030.099.F","Home cleaning--oujodojg","4","1",1,1,42,35,1,"M",83,3.331,0,23.577,1
112,8.25919021927595,8.75162275857804,0.492,29.546,-2,"adult_work","CP.0300.030","CP.0300.030.099.F","carpet and floor , floor cleaner","Communal","Home cleaning","I",1440,NA,0.548,"CP.0700.020.050.F CP.0300.030.099.F","Home cleaning--oujodojg","4","1",1,1,42,35,1,"M",83,29.546,0,613.478,1
112,8.75162275857804,8.81793528597511,0.066,3.979,-2,"adult_work","PC.2900.010","PC.2900.010.001.F","sunscreen , sunscreen ","Personal","","I",6302.811,NA,0.066,NA,NA,"3","1",1,0.228,42,35,1,"M",83,3.979,0,8.55,1
112,8.81793528597511,13.1833333333333,4.365,261.924,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
112,13.1833333333333,13.4,0.217,13,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
112,13.4,13.4183706555537,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"4","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
112,13.4183706555537,13.4440142678471,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"3","3",1,3.008,42,35,1,"M",83,1.539,0,1.725,1
112,13.4440142678471,13.4653904398498,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--hrepetkg","2","2",1,1.978,42,35,1,"M",83,1.283,0,0.408,1
112,13.4653904398498,13.4896892387551,0.024,1.458,-2,"adult_work","PC.0900.050","PC.0900.050.050.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--hrepetkg","2","2",1,1.978,42,35,1,"M",83,1.458,0,19.73,1
112,13.4896892387551,17.2333333333333,3.744,224.619,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
112,17.2333333333333,17.3333333333333,0.1,6,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
112,17.3333333333333,17.3517039888871,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"4","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
112,17.3517039888871,17.3773476011805,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"3","3",1,3.008,42,35,1,"M",83,1.539,0,1.725,1
112,17.3773476011805,17.3987237731831,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--hrepetkg","2","2",1,1.978,42,35,1,"M",83,1.283,0,0.408,1
112,17.3987237731831,17.4230225720884,0.024,1.458,-2,"adult_work","PC.0900.050","PC.0900.050.050.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--hrepetkg","2","2",1,1.978,42,35,1,"M",83,1.458,0,19.73,1
112,17.4230225720884,17.6383207928267,0.215,12.918,-2,"adult_work","CP.1200.060","CP.1200.060.053.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.743,"CP.1200.060.053.F CP.1200.070.099.F CP.0700.010.099.F CP.1200.030.099.F","Laundry--mxbaxaod","4","1",1,1,42,35,1,"M",83,2.918,10,184.458,1
112,17.6383207928267,17.8740557195576,0.236,14.144,-2,"adult_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,0.743,"CP.1200.060.053.F CP.1200.070.099.F CP.0700.010.099.F CP.1200.030.099.F","Laundry--mxbaxaod","4","1",1,1,42,35,1,"M",83,4.144,10,4.987,1
112,17.8740557195576,17.9482372797219,0.074,4.451,-2,"adult_work","CP.0700.010","CP.0700.010.099.F","general household cleaning , bleach","Communal","Laundry","I",1440,NA,0.743,"CP.1200.060.053.F CP.1200.070.099.F CP.0700.010.099.F CP.1200.030.099.F","Laundry--mxbaxaod","4","1",1,1,42,35,1,"M",83,4.451,0,62.19,1
112,17.9482372797219,18.1660315614421,0.218,13.068,-2,"adult_work","CP.1200.030","CP.1200.030.099.F","laundry and fabric treatment , fabric deodorizer","Communal","Laundry","I",1440,NA,0.743,"CP.1200.060.053.F CP.1200.070.099.F CP.0700.010.099.F CP.1200.030.099.F","Laundry--mxbaxaod","4","1",1,1,42,35,1,"M",83,13.068,0,35.866,1
112,18.1660315614421,18.322348358782,0.156,9.379,-2,"adult_work","PC.2300.160","PC.2300.160.099.F","make-up and related , toner","Personal","","I",2564.384,NA,0.156,NA,NA,"1","1",1,0.562,42,35,1,"M",83,9.379,0,2.643,1
112,18.322348358782,22,3.678,220.659,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
112,22,24,2,120,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,0,5.78333333333333,5.783,347,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,5.78333333333333,6.4,0.617,37,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,6.4,6.41837065555374,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"2","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
113,6.41837065555374,6.43674131110748,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"2","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
113,6.43674131110748,6.46238492340088,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"2","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
113,6.46238492340088,7.18333333333333,0.721,43.257,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,7.18333333333333,7.43333333333333,0.25,15,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,7.43333333333333,12.6333333333333,5.2,312,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,12.6333333333333,12.8833333333333,0.25,15,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,12.8833333333333,17.1833333333333,4.3,258,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,17.1833333333333,17.4333333333333,0.25,15,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,17.4333333333333,17.6,0.167,10,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,17.6,17.6183706555537,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"2","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
113,17.6183706555537,17.6367413111075,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"2","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
113,17.6367413111075,17.6623849234009,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"2","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
113,17.6623849234009,17.6837610954035,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--pcgsmlxw","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
113,17.6837610954035,17.7080598943088,0.024,1.458,-2,"adult_work","PC.0900.050","PC.0900.050.050.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--pcgsmlxw","1","2",1,1.978,124,35,1,"M",83,1.458,0,19.73,1
113,17.7080598943088,17.7294360663115,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--pcgsmlxw","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
113,17.7294360663115,17.7537348652168,0.024,1.458,-2,"adult_work","PC.0900.050","PC.0900.050.050.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--pcgsmlxw","1","2",1,1.978,124,35,1,"M",83,1.458,0,19.73,1
113,17.7537348652168,18.3940774173399,0.64,38.421,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.64,NA,NA,"2","1",1,1.269,42,35,1,"M",83,38.421,0,97.887,1
113,18.3940774173399,18.4389893186892,0.045,2.695,-2,"adult_work","CP.0100.010","CP.0100.010.050.F","air freshener , air freshener","Communal","","I",1440,NA,0.045,NA,NA,"2","1",1,1,42,35,1,"M",83,2.695,0,2.636,1
113,18.4389893186892,18.63378420462,0.195,11.688,-2,"adult_work","CP.0700.040","CP.0700.040.050.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.195,NA,NA,"2","1",1,1,42,35,1,"M",83,11.688,0,24.02,1
113,18.63378420462,18.9641197486928,0.33,19.82,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.33,NA,NA,"2","1",1,1,42,35,1,"M",83,19.82,0,0.047,1
113,18.9641197486928,18.9865286984384,0.022,1.345,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.022,NA,NA,"2","1",1,1,42,35,1,"M",83,1.345,0,3.771,1
113,18.9865286984384,19.0131983390021,0.027,1.6,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.027,NA,NA,"2","1",1,1,42,35,1,"M",83,1.6,0,8.956,1
113,19.0131983390021,19.0344716768429,0.021,1.276,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.021,NA,NA,"2","1",1,1,42,35,1,"M",83,1.276,0,6.739,1
113,19.0344716768429,19.0951622139821,0.061,3.641,-2,"adult_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.061,NA,NA,"2","1",1,1,42,35,1,"M",83,3.641,0,1.317,1
113,19.0951622139821,19.2180492543894,0.123,7.373,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bkqloimk","2","1",1,1,42,35,1,"M",83,7.373,0,13.901,1
113,19.2180492543894,19.2472771286483,0.029,1.754,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bkqloimk","2","1",1,1,42,35,1,"M",83,1.754,0,12.069,1
113,19.2472771286483,19.2800111855063,0.033,1.964,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bkqloimk","2","1",1,1,42,35,1,"M",83,1.964,0,14.622,1
113,19.2800111855063,19.321234285985,0.041,2.473,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bkqloimk","2","1",1,1,42,35,1,"M",83,2.473,0,18.129,1
113,19.321234285985,19.3993045618157,0.078,4.684,-2,"adult_work","PC.2000.160","PC.2000.160.051.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--dmxefcah","2","1",1,1,42,35,1,"M",83,4.684,0,3.601,1
113,19.3993045618157,19.6167493830422,0.217,13.047,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--dmxefcah","2","1",1,1,42,35,1,"M",83,13.047,0,11.218,1
113,19.6167493830422,19.678293288969,0.062,3.693,-2,"adult_work","PC.2000.100","PC.2000.100.099.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--dmxefcah","2","1",1,1,42,35,1,"M",83,3.693,0,26.281,1
113,19.678293288969,19.7338098025807,0.056,3.331,-2,"adult_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.548,"CP.0700.020.050.F CP.0300.030.099.F","Home cleaning--ygilxzrv","2","1",1,1,42,35,1,"M",83,3.331,0,23.577,1
113,19.7338098025807,20.2262423418828,0.492,29.546,-2,"adult_work","CP.0300.030","CP.0300.030.099.F","carpet and floor , floor cleaner","Communal","Home cleaning","I",1440,NA,0.548,"CP.0700.020.050.F CP.0300.030.099.F","Home cleaning--ygilxzrv","2","1",1,1,42,35,1,"M",83,29.546,0,613.478,1
113,20.2262423418828,20.441540562621,0.215,12.918,-2,"adult_work","CP.1200.060","CP.1200.060.053.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.49,"CP.1200.060.053.F CP.1200.050.099.F CP.1200.030.099.F","Laundry--beealcqx","2","1",1,1,42,35,1,"M",83,2.918,10,184.458,1
113,20.441540562621,20.4979826917993,0.056,3.387,-2,"adult_work","CP.1200.050","CP.1200.050.099.F","laundry and fabric treatment , fabric softener","Communal","Laundry","I",1440,NA,0.49,"CP.1200.060.053.F CP.1200.050.099.F CP.1200.030.099.F","Laundry--beealcqx","2","1",1,1,42,35,1,"M",83,3.387,0,102.545,1
113,20.4979826917993,20.7157769735195,0.218,13.068,-2,"adult_work","CP.1200.030","CP.1200.030.099.F","laundry and fabric treatment , fabric deodorizer","Communal","Laundry","I",1440,NA,0.49,"CP.1200.060.053.F CP.1200.050.099.F CP.1200.030.099.F","Laundry--beealcqx","2","1",1,1,42,35,1,"M",83,13.068,0,35.866,1
113,20.7157769735195,20.7662312378987,0.05,3.027,-2,"adult_work","PC.1200.020","PC.1200.020.099.F","facial cleansing and moisturizing , face cream/moisturizer","Personal","Skin Makeup","I",2880,NA,0.112,"PC.1200.020.099.F PC.0700.010.099.F","Skin Makeup--eafyosck","2","1",1,0.5,42,35,1,"M",83,3.027,0,6.237,1
113,20.7662312378987,20.8280074032612,0.062,3.707,-2,"adult_work","PC.0700.010","PC.0700.010.099.F","body powder , body powder","Personal","Skin Makeup","I",2880,NA,0.112,"PC.1200.020.099.F PC.0700.010.099.F","Skin Makeup--eafyosck","2","1",1,0.5,42,35,1,"M",83,3.707,0,0.939,1
113,20.8280074032612,21.1420434471104,0.314,18.842,-2,"adult_work","HM.0100.020","HM.0100.020.099.F","adhesives and adhesive removers , multipurpose adhesive","Communal","","I",10331.534,NA,0.314,NA,NA,"2","1",1,0.139,42,35,1,"M",83,18.842,0,7.387,1
113,21.1420434471104,22.0833333333333,0.941,56.477,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
113,22.0833333333333,24,1.917,115,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,0,5.86666666666667,5.867,352,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,5.86666666666667,6.13333333333333,0.267,16,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,6.13333333333333,12.5833333333333,6.45,387,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,12.5833333333333,12.8166666666667,0.233,14,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,12.8166666666667,17.6166666666667,4.8,288,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,17.6166666666667,17.8666666666667,0.25,15,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,17.8666666666667,18.0666666666667,0.2,12,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
114,18.0666666666667,18.0850373222204,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
114,18.0850373222204,18.1034079777741,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
114,18.1034079777741,18.1217786333279,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
114,18.1217786333279,18.1401492888816,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
114,18.1401492888816,18.1585199444354,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
114,18.1585199444354,18.1841635567288,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"1","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
114,18.1841635567288,18.2098071690222,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"1","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
114,18.2098071690222,18.2354507813155,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"1","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
114,18.2354507813156,18.2568269533182,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.021,"PC.0900.070.099.F","Teeth care--jegltmch","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
114,18.2568269533182,18.2782031253208,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.021,"PC.0900.070.099.F","Teeth care--jegltmch","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
114,18.2782031253208,18.9185456774439,0.64,38.421,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.64,NA,NA,"1","1",1,1.269,42,35,1,"M",83,38.421,0,97.887,1
114,18.9185456774439,18.9634575787932,0.045,2.695,-2,"adult_work","CP.0100.010","CP.0100.010.050.F","air freshener , air freshener","Communal","","I",1440,NA,0.045,NA,NA,"1","1",1,1,42,35,1,"M",83,2.695,0,2.636,1
114,18.9634575787932,19.158252464724,0.195,11.688,-2,"adult_work","CP.0700.040","CP.0700.040.050.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.195,NA,NA,"1","1",1,1,42,35,1,"M",83,11.688,0,24.02,1
114,19.158252464724,19.4885880087968,0.33,19.82,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.33,NA,NA,"1","1",1,1,42,35,1,"M",83,19.82,0,0.047,1
114,19.4885880087968,19.5109969585424,0.022,1.345,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.022,NA,NA,"1","1",1,1,42,35,1,"M",83,1.345,0,3.771,1
114,19.5109969585424,19.5376665991061,0.027,1.6,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.027,NA,NA,"1","1",1,1,42,35,1,"M",83,1.6,0,8.956,1
114,19.5376665991061,19.558939936947,0.021,1.276,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.021,NA,NA,"1","1",1,1,42,35,1,"M",83,1.276,0,6.739,1
114,19.558939936947,19.6196304740862,0.061,3.641,-2,"adult_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.061,NA,NA,"1","1",1,1,42,35,1,"M",83,3.641,0,1.317,1
114,19.6196304740862,19.7425175144934,0.123,7.373,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.185,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--bffcpsdn","1","1",1,1,42,35,1,"M",83,7.373,0,13.901,1
114,19.7425175144934,19.7717453887523,0.029,1.754,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.185,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--bffcpsdn","1","1",1,1,42,35,1,"M",83,1.754,0,12.069,1
114,19.7717453887523,19.8044794456104,0.033,1.964,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.185,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--bffcpsdn","1","1",1,1,42,35,1,"M",83,1.964,0,14.622,1
114,19.8044794456104,19.8825497214411,0.078,4.684,-2,"adult_work","PC.2000.160","PC.2000.160.051.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.296,"PC.2000.160.051.F PC.2000.080.099.F","Hair treatment--yaagjlqc","1","1",1,1,42,35,1,"M",83,4.684,0,3.601,1
114,19.8825497214411,20.0999945426676,0.217,13.047,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.296,"PC.2000.160.051.F PC.2000.080.099.F","Hair treatment--yaagjlqc","1","1",1,1,42,35,1,"M",83,13.047,0,11.218,1
114,20.0999945426676,20.1555110562793,0.056,3.331,-2,"adult_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.056,"CP.0700.020.050.F","Home cleaning--gmmyiqyt","1","1",1,1,42,35,1,"M",83,3.331,0,23.577,1
114,20.1555110562793,20.3708092770175,0.215,12.918,-2,"adult_work","CP.1200.060","CP.1200.060.053.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.451,"CP.1200.060.053.F CP.1200.070.099.F","Laundry--slezodpy","1","1",1,1,42,35,1,"M",83,2.918,10,184.458,1
114,20.3708092770175,20.6065442037485,0.236,14.144,-2,"adult_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,0.451,"CP.1200.060.053.F CP.1200.070.099.F","Laundry--slezodpy","1","1",1,1,42,35,1,"M",83,4.144,10,4.987,1
114,20.6065442037485,20.7628610010883,0.156,9.379,-2,"adult_work","PC.2300.160","PC.2300.160.099.F","make-up and related , toner","Personal","","I",2564.384,NA,0.156,NA,NA,"1","1",1,0.562,42,35,1,"M",83,9.379,0,2.643,1
114,20.7628610010883,21.0889805609973,0.326,19.567,-2,"adult_work","CP.0200.010","CP.0200.010.050.F","bathroom , bathroom cleaner","Communal","","I",4707.247,NA,0.326,NA,NA,"1","1",1,0.306,42,35,1,"M",83,19.567,0,43.65,1
114,21.0889805609973,21.2031025155004,0.114,6.847,-2,"adult_work","PC.0200.010","PC.0200.010.099.F","bite relief , bite relief","Personal","","I",17012.182,NA,0.114,NA,NA,"1","1",1,0.085,42,35,1,"M",83,1.847,5,12.376,1
114,21.2031025155004,22.5166666666667,1.314,78.814,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
